variant,gpus,N,samples,failed,min_sec,median_sec,max_sec,rel_spread_pct,steps,machine,approach,t_per_step,t_1gpu,speedup,efficiency,t_ref,gain,baseline_eff,baseline_ok
4-omp-stream-omp-p2p,4,768,5,0,3.0809,3.1062,3.1266,1.5,501,H100,03,0.0062,0.02739061876247505,4.417841735883073,1.1044604339707682,0.006405331255564853,1.0331179444459442,1.0271083435619555,True
4-omp-stream-omp-p2p,4,896,5,0,4.5966,4.6106,4.6258,0.6,501,H100,03,0.009202794411177644,0.04312255489021956,4.685810957359129,1.1714527393397822,0.009406697384530548,1.0221566368042783,1.1113586319017141,True
4-omp-stream-omp-p2p,4,1024,5,0,7.9329,7.9395,7.9887,0.7,501,H100,03,0.015847305389221557,0.06822375249500999,4.305069588765036,1.076267397191259,0.016261120627898373,1.0261126562852931,1.045351220982816,True
4-omp-stream-omp-p2p,4,1152,5,0,11.7612,11.7661,11.797,0.3,500,H100,03,0.0235322,0.0992744,4.218662088542508,1.054665522135627,0.02402550310063863,1.0209628976737675,1.0065052974602993,True
4-omp-stream-omp-p2p,4,1280,5,0,14.6666,14.6742,14.709,0.3,500,H100,03,0.0293484,0.131375,4.476393943111038,1.1190984857777595,0.030021029762900858,1.0229187881758752,1.0316177756475444,True
1-omp,1,512,5,0,3.3899,3.4787,3.5211,3.8,501,Intel-1550,01,0.006943512974051896,0.006943512974051896,1.0,1.0,0.006924071276745843,0.9972000200217516,1.0,True
1-omp,1,640,5,0,6.3139,6.5958,6.7943,7.3,500,Intel-1550,01,0.0131916,0.0131916,1.0,1.0,0.01323489831745732,1.0032822642785804,1.0,True
1-omp,1,768,5,0,10.8224,10.9848,11.1874,3.3,501,Intel-1550,01,0.021925748502994013,0.021925748502994013,1.0,1.0,0.021833632615449843,0.9957987346460901,1.0,True
1-omp,1,896,5,0,16.4769,16.8264,17.0856,3.6,501,Intel-1550,01,0.03358562874251497,0.03358562874251497,1.0,1.0,0.0337392442923617,1.0045738476723012,1.0,True
1-omp,1,1024,5,0,23.1391,24.571,25.1118,8.0,501,Intel-1550,01,0.049043912175648706,0.049043912175648706,1.0,1.0,0.04919215616227968,1.0030226786578533,1.0,True
1-omp,1,1152,5,0,35.5018,35.7863,36.1565,1.8,500,Intel-1550,01,0.0715726,0.0715726,1.0,1.0,0.07163154760898398,1.0008236058070263,1.0,True
1-omp,1,1280,5,0,48.5559,48.9973,50.1871,3.3,500,Intel-1550,01,0.0979946,0.0979946,1.0,1.0,0.09772364747109387,0.9972350259207534,1.0,True
2-omp,2,512,5,0,4.0502,4.0579,4.5046,11.2,501,Intel-1550,01,0.008099600798403194,0.006943512974051896,0.8572660735848591,0.42863303679242953,0.0065187223754652685,0.8048202050587987,0.42863303679242953,False
2-omp,2,640,5,0,6.4138,6.617,6.9149,7.6,500,Intel-1550,01,0.013234,0.0131916,0.9967961311772707,0.49839806558863536,0.010247630593383635,0.7743411359667247,0.49839806558863536,False
2-omp,2,768,5,0,10.654,10.737,11.7865,10.5,501,Intel-1550,01,0.021431137724550898,0.021925748502994013,1.0230790723665828,0.5115395361832914,0.016744577409690476,0.7813200411898042,0.5115395361832914,False
2-omp,2,896,5,0,14.9301,15.2032,16.0673,7.5,501,Intel-1550,01,0.030345708582834332,0.03358562874251497,1.106766996421806,0.553383498210903,0.023832364524192778,0.7853619387116253,0.553383498210903,False
2-omp,2,1024,5,0,20.0849,20.667,22.2759,10.6,501,Intel-1550,01,0.04125149700598803,0.049043912175648706,1.1889001790293705,0.5944500895146853,0.0331500171102447,0.8036076146626309,0.5944500895146853,False
2-omp,2,1152,5,0,29.5272,30.1921,30.9236,4.6,500,Intel-1550,01,0.0603842,0.0715726,1.1852868796804463,0.5926434398402232,0.04805167445407366,0.7957656879460797,0.5926434398402232,False
2-omp,2,1280,5,0,40.1662,40.5336,41.4282,3.1,500,Intel-1550,01,0.0810672,0.0979946,1.2088070144275367,0.6044035072137683,0.063222125214707,0.779873058582349,0.6044035072137683,True
2-omp-stream,2,512,5,0,3.7204,4.0716,4.4574,18.1,501,Intel-1550,01,0.008126946107784432,0.006943512974051896,0.8543815698988112,0.4271907849494056,0.006383324073122208,0.7854517537661425,0.4271907849494056,False
2-omp-stream,2,640,5,0,6.3901,6.5899,7.0281,9.7,500,Intel-1550,01,0.0131798,0.0131916,1.0008953094887632,0.5004476547443816,0.01074038000496833,0.8149122145228554,0.5004476547443816,False
2-omp-stream,2,768,5,0,10.4987,10.7108,11.7318,11.5,501,Intel-1550,01,0.021378842315369264,0.021925748502994013,1.025581655898719,0.5127908279493595,0.017473724817991382,0.8173372795508909,0.5127908279493595,False
2-omp-stream,2,896,5,0,15.156,15.3068,16.4147,8.2,501,Intel-1550,01,0.03055249500998004,0.03358562874251497,1.0992761387095933,0.5496380693547966,0.025355482775339683,0.8298989253433233,0.5496380693547966,False
2-omp-stream,2,1024,5,0,20.1114,20.9308,22.0844,9.4,501,Intel-1550,01,0.04177804391217565,0.049043912175648706,1.1739159516119786,0.5869579758059893,0.03499870392132461,0.8377295977499012,0.5869579758059893,False
2-omp-stream,2,1152,5,0,29.432,30.0918,30.9049,4.9,500,Intel-1550,01,0.0601836,0.0715726,1.1892375996118545,0.5946187998059272,0.05032831322869484,0.8362463067795021,0.5946187998059272,False
2-omp-stream,2,1280,5,0,40.1603,40.3143,41.2483,2.7,500,Intel-1550,01,0.08062860000000001,0.0979946,1.2153826309770974,0.6076913154885487,0.0665399158349351,0.8252644326570856,0.6076913154885487,True
2-omp-stream-omp,2,512,5,0,2.464,2.6115,2.6751,8.1,501,Intel-1550,01,0.005212574850299401,0.006943512974051896,1.3320696917480375,0.6660348458740187,0.005219633382743079,1.0013541354601885,0.6325268027610516,True
2-omp-stream-omp,2,640,5,0,3.8904,4.0662,4.1266,5.8,500,Intel-1550,01,0.0081324,0.0131916,1.6221041758890364,0.8110520879445182,0.00871721460967763,1.0719116877769945,0.6665731687770475,True
2-omp-stream-omp,2,768,5,0,6.5808,6.7778,6.9435,5.4,501,Intel-1550,01,0.013528542914171656,0.021925748502994013,1.6207028829413674,0.8103514414706837,0.014367836784987768,1.0620387484550846,0.6755671165522293,True
2-omp-stream-omp,2,896,5,0,9.8647,9.9841,10.0758,2.1,501,Intel-1550,01,0.019928343313373252,0.03358562874251497,1.6853196582566283,0.8426598291283142,0.02143499122440204,1.0756032695411126,0.6786216483331058,True
2-omp-stream-omp,2,1024,5,0,13.6684,14.0832,14.5856,6.5,501,Intel-1550,01,0.028110179640718564,0.049043912175648706,1.7447029084299024,0.8723514542149512,0.03051170822751975,1.0854327015158056,0.6857348783057049,True
2-omp-stream-omp,2,1152,5,0,20.407,20.9213,21.1939,3.8,500,Intel-1550,01,0.0418426,0.0715726,1.7105199007709846,0.8552599503854923,0.04459987057439696,1.065896253444981,0.6760579655237735,True
2-omp-stream-omp,2,1280,5,0,27.1665,27.2343,27.5845,1.5,500,Intel-1550,01,0.0544686,0.0979946,1.7991026022332133,0.8995513011166066,0.05919758216505399,1.0868203362130473,0.6822035199374729,True
2-omp-stream-omp-p2p,2,512,5,0,1.9254,1.9503,1.9783,2.7,501,Intel-1550,01,0.003892814371257485,0.006943512974051896,1.7836743065169463,0.8918371532584731,0.004157273224604686,1.0679351307629328,0.724057495902156,True
2-omp-stream-omp-p2p,2,640,5,0,3.4444,3.5731,3.6904,6.9,500,Intel-1550,01,0.0071462,0.0131916,1.8459600906775628,0.9229800453387814,0.007880379776175955,1.1027370877075866,0.6986853710781638,True
2-omp-stream-omp-p2p,2,768,5,0,5.8088,5.8278,5.875,1.1,501,Intel-1550,01,0.011632335329341317,0.021925748502994013,1.8848965304231444,0.9424482652115722,0.01283496991402789,1.10338720047496,0.7061766690893988,True
2-omp-stream-omp-p2p,2,896,5,0,8.8257,8.9243,8.9815,1.7,501,Intel-1550,01,0.01781297405189621,0.03358562874251497,1.8854588034915905,0.9427294017457952,0.019773048811942657,1.110036356328594,0.6956820784013312,True
2-omp-stream-omp-p2p,2,1024,5,0,12.2206,12.8745,13.433,9.4,501,Intel-1550,01,0.02569760479041916,0.049043912175648706,1.9085013010213991,0.9542506505106996,0.028652343799128552,1.1149811055468877,0.6943034848212681,True
2-omp-stream-omp-p2p,2,1152,5,0,18.7533,19.218,19.3616,3.2,500,Intel-1550,01,0.038436,0.0715726,1.8621240503694454,0.9310620251847227,0.042170858629890624,1.0971708458187799,0.6816308366947805,True
2-omp-stream-omp-p2p,2,1280,5,0,25.1062,25.4321,25.7348,2.5,500,Intel-1550,01,0.0508642,0.0979946,1.9265927705537491,0.9632963852768746,0.05664340446811556,1.1136202765032295,0.6921321076390659,True
4-omp,4,512,5,0,7.2572,7.6537,7.9906,9.6,501,Intel-1550,01,0.015276846307385229,0.006943512974051896,0.4545121967153142,0.11362804917882854,0.012544192601900683,0.8211244879668974,0.11362804917882854,False
4-omp,4,640,5,0,9.7726,10.3299,10.9026,10.9,500,Intel-1550,01,0.0206598,0.0131916,0.6385153776900067,0.15962884442250166,0.016085053000039436,0.7785677015285452,0.15962884442250166,False
4-omp,4,768,5,0,16.0055,16.7286,17.2345,7.3,501,Intel-1550,01,0.03339041916167665,0.021925748502994013,0.6566478964169147,0.16416197410422867,0.02574941519645065,0.7711617836173843,0.16416197410422867,False
4-omp,4,896,5,0,20.5455,21.823,22.1821,7.5,501,Intel-1550,01,0.043558882235528944,0.03358562874251497,0.7710397287265729,0.19275993218164322,0.03223649655547753,0.7400671206660057,0.19275993218164322,False
4-omp,4,1024,5,0,27.0022,28.5619,29.6704,9.3,501,Intel-1550,01,0.05700978043912176,0.049043912175648706,0.8602719006788764,0.2150679751697191,0.03895781676211272,0.6833532152209226,0.2150679751697191,False
4-omp,4,1152,5,0,35.5219,36.7217,37.5459,5.5,500,Intel-1550,01,0.07344339999999999,0.0715726,0.9745273230814478,0.24363183077036196,0.0488300205099111,0.664866012601692,0.24363183077036196,False
4-omp,4,1280,5,0,45.4584,47.0661,49.3246,8.2,500,Intel-1550,01,0.0941322,0.0979946,1.0410316554802714,0.26025791387006786,0.06054643787630544,0.6432064466389338,0.26025791387006786,False
4-omp-stream,4,512,5,0,7.5142,7.755,7.9305,5.4,501,Intel-1550,01,0.015479041916167665,0.006943512974051896,0.44857511283043194,0.11214377820760799,0.009436955503919264,0.6096601814911091,0.11214377820760799,False
4-omp-stream,4,640,5,0,9.6764,10.6417,10.9297,11.8,500,Intel-1550,01,0.0212834,0.0131916,0.6198069857259648,0.1549517464314912,0.011973352413038459,0.5625676542769698,0.1549517464314912,False
4-omp-stream,4,768,5,0,15.9255,16.6799,17.5971,10.0,501,Intel-1550,01,0.033293213572854294,0.021925748502994013,0.6585650993111469,0.16464127482778673,0.019335321590380625,0.580758644642995,0.16464127482778673,False
4-omp-stream,4,896,5,0,20.0226,21.5469,22.1295,9.8,501,Intel-1550,01,0.04300778443113772,0.03358562874251497,0.78091976107932,0.19522994026983,0.02485647526288417,0.577952935536201,0.19522994026983,False
4-omp-stream,4,1024,5,0,26.852,27.7643,28.728,6.8,501,Intel-1550,01,0.05541776447105788,0.049043912175648706,0.8849853949136122,0.22124634872840304,0.031593678297955965,0.5701001943962549,0.22124634872840304,False
4-omp-stream,4,1152,5,0,35.6777,36.8578,37.7482,5.6,500,Intel-1550,01,0.07371559999999999,0.0715726,0.9709288128971345,0.24273220322428363,0.041117798059063994,0.5577896409859514,0.24273220322428363,False
4-omp-stream,4,1280,5,0,45.4116,47.8399,49.4278,8.4,500,Intel-1550,01,0.0956798,0.0979946,1.0241931943837677,0.2560482985959419,0.05275739323256978,0.5513953126215752,0.2560482985959419,False
4-omp-stream-omp,4,512,5,0,3.2496,3.48,3.6591,11.8,501,Intel-1550,01,0.006946107784431138,0.006943512974051896,0.9996264367816091,0.24990660919540228,0.0064589327320467085,0.9298635915963795,0.24990660919540228,False
4-omp-stream-omp,4,640,5,0,4.3343,4.5034,4.6092,6.1,500,Intel-1550,01,0.0090068,0.0131916,1.464626726473331,0.36615668161833276,0.008410800678751421,0.9338278499302105,0.36615668161833276,False
4-omp-stream-omp,4,768,5,0,7.5744,7.8716,8.4392,11.0,501,Intel-1550,01,0.015711776447105787,0.021925748502994013,1.3954977387062353,0.3488744346765588,0.014475670433896722,0.9213261455590044,0.3488744346765588,False
4-omp-stream-omp,4,896,5,0,8.251,9.6494,10.0511,18.7,501,Intel-1550,01,0.019260279441117766,0.03358562874251497,1.7437768151387651,0.4359442037846913,0.017489073517878248,0.9080384098966777,0.4359442037846913,False
4-omp-stream-omp,4,1024,5,0,10.4182,11.4745,11.8138,12.2,501,Intel-1550,01,0.02290319361277445,0.049043912175648706,2.141356921870234,0.5353392304675585,0.021802947370933284,0.9519610120560874,0.5232418437796128,False
4-omp-stream-omp,4,1152,5,0,13.6949,13.8483,14.5478,6.2,500,Intel-1550,01,0.027696600000000002,0.0715726,2.5841655654484663,0.6460413913621166,0.02774627448892444,1.0017935229928743,0.5608319190395374,False
4-omp-stream-omp,4,1280,5,0,17.2017,17.4242,17.5113,1.8,500,Intel-1550,01,0.034848399999999995,0.0979946,2.8120258031932606,0.7030064507983151,0.03559770075779594,1.021501726271391,0.5853375805331353,False
4-omp-stream-omp-p2p,4,512,5,0,1.704,1.8168,1.8235,6.6,501,Intel-1550,01,0.0036263473053892215,0.006943512974051896,1.914740202553941,0.47868505063848527,0.0036109785134445693,0.995761908430058,0.43470855412566234,False
4-omp-stream-omp-p2p,4,640,5,0,2.4795,2.5084,2.5618,3.3,500,Intel-1550,01,0.0050168,0.0131916,2.6294849306330725,0.6573712326582681,0.005404878668024021,1.0773558180561356,0.507985464317342,False
4-omp-stream-omp-p2p,4,768,5,0,3.6206,3.6764,3.7031,2.2,501,Intel-1550,01,0.00733812375249501,0.021925748502994013,2.987922968120988,0.746980742030247,0.007870105116130982,1.0724955563000822,0.5812235610819125,False
4-omp-stream-omp-p2p,4,896,5,0,5.1843,5.2206,5.2502,1.3,501,Intel-1550,01,0.010420359281437126,0.03358562874251497,3.223077807148604,0.805769451787151,0.011491365918548518,1.1027802025040814,0.5986426141196485,False
4-omp-stream-omp-p2p,4,1024,5,0,6.9589,7.2633,7.5232,7.8,501,Intel-1550,01,0.014497604790419161,0.049043912175648706,3.3828975809893578,0.8457243952473394,0.016116861965682912,1.111691358584547,0.614057907697196,True
4-omp-stream-omp-p2p,4,1152,5,0,10.2516,10.4831,10.5898,3.2,500,Intel-1550,01,0.0209662,0.0715726,3.4137135007774417,0.8534283751943604,0.022791686581218783,1.087068070571624,0.6379980407299354,True
4-omp-stream-omp-p2p,4,1280,5,0,13.7246,13.8195,13.9195,1.4,500,Intel-1550,01,0.027639,0.0979946,3.5455190129888927,0.8863797532472232,0.030390873561091374,1.0995648743113489,0.647523262468471,True
1-omp,1,512,5,0,3.4326,3.4455,3.502,2.0,501,Intel-1550,02,0.006877245508982036,0.006877245508982036,1.0,1.0,0.006924071276745843,1.0068087968798918,1.0,True
1-omp,1,640,5,0,6.5507,6.654,6.7412,2.9,500,Intel-1550,02,0.013308,0.013308,1.0,1.0,0.01323489831745732,0.9945069369895791,1.0,True
1-omp,1,768,5,0,10.788,10.8819,10.9332,1.3,501,Intel-1550,02,0.021720359281437125,0.021720359281437125,1.0,1.0,0.021833632615449843,1.0052150764425671,1.0,True
1-omp,1,896,5,0,16.5982,16.8913,17.1389,3.2,501,Intel-1550,02,0.03371516966067865,0.03371516966067865,1.0,1.0,0.0337392442923617,1.000714059336653,1.0,True
1-omp,1,1024,5,0,24.6286,24.7372,25.3232,2.8,501,Intel-1550,02,0.04937564870259481,0.04937564870259481,1.0,1.0,0.04919215616227968,0.9962837442112332,1.0,True
1-omp,1,1152,5,0,35.4474,35.6891,36.0582,1.7,500,Intel-1550,02,0.0713782,0.0713782,1.0,1.0,0.07163154760898398,1.0035493695411761,1.0,True
1-omp,1,1280,5,0,48.5295,48.8792,50.9786,5.0,500,Intel-1550,02,0.0977584,0.0977584,1.0,1.0,0.09772364747109387,0.9996445059564587,1.0,True
2-omp,2,512,5,0,2.5813,2.8432,3.0787,17.5,501,Intel-1550,02,0.0056750499001996,0.006877245508982036,1.211838773213281,0.6059193866066405,0.0065187223754652685,1.1486634461550718,0.42863303679242953,False
2-omp,2,640,5,0,4.4569,4.4976,4.5664,2.4,500,Intel-1550,02,0.0089952,0.013308,1.4794557097118464,0.7397278548559232,0.010247630593383635,1.1392332125337552,0.49839806558863536,False
2-omp,2,768,5,0,7.1927,7.35,7.4707,3.8,501,Intel-1550,02,0.01467065868263473,0.021720359281437125,1.480530612244898,0.740265306122449,0.016744577409690476,1.1413650724156366,0.5115395361832914,False
2-omp,2,896,5,0,10.476,10.5555,10.6308,1.5,501,Intel-1550,02,0.0210688622754491,0.03371516966067865,1.6002368433518073,0.8001184216759036,0.023832364524192778,1.131165233917918,0.553383498210903,False
2-omp,2,1024,5,0,14.5931,14.9288,15.2189,4.2,501,Intel-1550,02,0.02979800399201597,0.04937564870259481,1.657011950056267,0.8285059750281335,0.0331500171102447,1.1124911963608992,0.5944500895146853,False
2-omp,2,1152,5,0,20.9523,21.6223,21.9226,4.5,500,Intel-1550,02,0.0432446,0.0713782,1.6505690883948516,0.8252845441974258,0.04805167445407366,1.1111601091020304,0.5926434398402232,False
2-omp,2,1280,5,0,27.5222,28.0633,28.7241,4.3,500,Intel-1550,02,0.056126600000000006,0.0977584,1.7417481194300026,0.8708740597150013,0.063222125214707,1.1264200078876505,0.6044035072137683,True
2-omp-stream,2,512,5,0,2.9668,3.256,3.3997,13.3,501,Intel-1550,02,0.0064990019960079835,0.006877245508982036,1.0582002457002457,0.5291001228501229,0.006383324073122208,0.9822006635854504,0.4271907849494056,False
2-omp-stream,2,640,5,0,5.1011,5.739,6.0495,16.5,500,Intel-1550,02,0.011478,0.013308,1.1594354417145845,0.5797177208572922,0.01074038000496833,0.935736191406894,0.5004476547443816,False
2-omp-stream,2,768,5,0,8.6538,9.191,9.2414,6.4,501,Intel-1550,02,0.018345309381237525,0.021720359281437125,1.183973452290284,0.591986726145142,0.017473724817991382,0.9524900591680647,0.5127908279493595,False
2-omp-stream,2,896,5,0,13.0564,13.4823,14.0558,7.4,501,Intel-1550,02,0.026910778443113775,0.03371516966067865,1.2528500330062378,0.6264250165031189,0.025355482775339683,0.9422054746182165,0.5496380693547966,False
2-omp-stream,2,1024,5,0,17.9979,18.3567,18.6623,3.6,501,Intel-1550,02,0.03664011976047904,0.04937564870259481,1.3475842607876145,0.6737921303938073,0.03499870392132461,0.9552016792007078,0.5869579758059893,False
2-omp-stream,2,1152,5,0,25.5696,26.4614,27.0995,5.8,500,Intel-1550,02,0.0529228,0.0713782,1.3487230456438435,0.6743615228219217,0.05032831322869484,0.9509760108817908,0.5946187998059272,False
2-omp-stream,2,1280,5,0,33.1879,34.4525,35.5805,6.9,500,Intel-1550,02,0.06890500000000001,0.0977584,1.4187417458820113,0.7093708729410056,0.0665399158349351,0.9656761604373426,0.6076913154885487,True
2-omp-stream-omp,2,512,5,0,2.5989,2.7236,2.7791,6.6,501,Intel-1550,02,0.005436327345309381,0.006877245508982036,1.265053605522103,0.6325268027610516,0.005219633382743079,0.9601396404590551,0.6325268027610516,True
2-omp-stream-omp,2,640,5,0,4.8995,4.9912,5.2317,6.7,500,Intel-1550,02,0.0099824,0.013308,1.333146337554095,0.6665731687770475,0.00871721460967763,0.8732583957442729,0.6665731687770475,True
2-omp-stream-omp,2,768,5,0,7.8849,8.0539,8.2121,4.1,501,Intel-1550,02,0.01607564870259481,0.021720359281437125,1.3511342331044587,0.6755671165522293,0.014367836784987768,0.8937640434173346,0.6755671165522293,True
2-omp-stream-omp,2,896,5,0,12.2964,12.4453,12.7781,3.9,501,Intel-1550,02,0.024840918163672655,0.03371516966067865,1.3572432966662116,0.6786216483331058,0.02143499122440204,0.8628904569134871,0.6786216483331058,True
2-omp-stream-omp,2,1024,5,0,17.9174,18.037,18.0542,0.8,501,Intel-1550,02,0.03600199600798403,0.04937564870259481,1.3714697566114098,0.6857348783057049,0.03051170822751975,0.8475004613842322,0.6857348783057049,True
2-omp-stream-omp,2,1152,5,0,26.008,26.395,27.3435,5.1,500,Intel-1550,02,0.05279,0.0713782,1.352115931047547,0.6760579655237735,0.04459987057439696,0.8448545287819088,0.6760579655237735,True
2-omp-stream-omp,2,1280,5,0,35.3841,35.8245,36.244,2.4,500,Intel-1550,02,0.071649,0.0977584,1.3644070398749457,0.6822035199374729,0.05919758216505399,0.8262164463572972,0.6822035199374729,True
2-omp-stream-omp-p2p,2,512,5,0,2.289,2.3793,2.616,13.7,501,Intel-1550,02,0.004749101796407186,0.006877245508982036,1.448114991804312,0.724057495902156,0.004157273224604686,0.8753809462980487,0.724057495902156,True
2-omp-stream-omp-p2p,2,640,5,0,4.7302,4.7618,5.0364,6.4,500,Intel-1550,02,0.0095236,0.013308,1.3973707421563275,0.6986853710781638,0.007880379776175955,0.8274580805762479,0.6986853710781638,True
2-omp-stream-omp-p2p,2,768,5,0,7.6494,7.7048,7.9887,4.4,501,Intel-1550,02,0.01537884231536926,0.021720359281437125,1.4123533381787976,0.7061766690893988,0.01283496991402789,0.8345862224753365,0.7061766690893988,True
2-omp-stream-omp-p2p,2,896,5,0,11.7603,12.1401,12.3034,4.5,501,Intel-1550,02,0.02423173652694611,0.03371516966067865,1.3913641568026625,0.6956820784013312,0.019773048811942657,0.815998011118794,0.6956820784013312,True
2-omp-stream-omp-p2p,2,1024,5,0,16.9684,17.8144,18.0028,5.8,501,Intel-1550,02,0.03555768463073852,0.04937564870259481,1.3886069696425363,0.6943034848212681,0.028652343799128552,0.8057989179182798,0.6943034848212681,True
2-omp-stream-omp-p2p,2,1152,5,0,24.7047,26.1792,26.8064,8.0,500,Intel-1550,02,0.052358400000000006,0.0713782,1.363261673389561,0.6816308366947805,0.042170858629890624,0.8054268012370626,0.6816308366947805,True
2-omp-stream-omp-p2p,2,1280,5,0,34.7129,35.3106,37.1206,6.8,500,Intel-1550,02,0.0706212,0.0977584,1.3842642152781317,0.6921321076390659,0.05664340446811556,0.8020736615650197,0.6921321076390659,True
4-omp,4,512,5,0,5.5397,6.041,6.1642,10.3,501,Intel-1550,02,0.012057884231536926,0.006877245508982036,0.5703525906306902,0.14258814765767255,0.012544192601900683,1.0403311527151535,0.11362804917882854,False
4-omp,4,640,5,0,7.6932,7.9737,8.1759,6.1,500,Intel-1550,02,0.0159474,0.013308,0.8344933970427781,0.20862334926069454,0.016085053000039436,1.0086316891806462,0.15962884442250166,False
4-omp,4,768,5,0,10.3645,12.429,12.6917,18.7,501,Intel-1550,02,0.024808383233532936,0.021720359281437125,0.8755249818971759,0.21888124547429397,0.02574941519645065,1.037932014918479,0.16416197410422867,False
4-omp,4,896,5,0,14.8574,15.6628,16.0938,7.9,501,Intel-1550,02,0.03126307385229541,0.03371516966067865,1.0784342518579055,0.2696085629644764,0.03223649655547753,1.031136500133708,0.19275993218164322,False
4-omp,4,1024,5,0,18.0998,18.3263,19.1242,5.6,501,Intel-1550,02,0.03657944111776447,0.04937564870259481,1.3498196580870117,0.3374549145217529,0.03895781676211272,1.0650194637116315,0.2150679751697191,False
4-omp,4,1152,5,0,22.498,23.3313,24.4165,8.2,500,Intel-1550,02,0.0466626,0.0713782,1.52966615662222,0.382416539155555,0.0488300205099111,1.0464487728911613,0.24363183077036196,False
4-omp,4,1280,5,0,28.0728,28.7869,30.0196,6.8,500,Intel-1550,02,0.0575738,0.0977584,1.6979667835022179,0.42449169587555446,0.06054643787630544,1.051631781753253,0.26025791387006786,False
4-omp-stream,4,512,5,0,3.2265,3.9192,4.0114,20.0,501,Intel-1550,02,0.007822754491017964,0.006877245508982036,0.8791334966319657,0.21978337415799143,0.009436955503919264,1.206346883921094,0.11214377820760799,False
4-omp-stream,4,640,5,0,4.8945,5.1468,5.6044,13.8,500,Intel-1550,02,0.0102936,0.013308,1.292842154348333,0.32321053858708326,0.011973352413038459,1.163184154526935,0.1549517464314912,False
4-omp-stream,4,768,5,0,7.9404,8.17,8.4036,5.7,501,Intel-1550,02,0.016307385229540918,0.021720359281437125,1.3319339045287637,0.3329834761321909,0.019335321590380625,1.1856788392632427,0.16464127482778673,False
4-omp-stream,4,896,5,0,10.3657,10.9866,11.5885,11.1,501,Intel-1550,02,0.021929341317365268,0.03371516966067865,1.537445615568056,0.384361403892014,0.02485647526288417,1.1334802492768437,0.19522994026983,False
4-omp-stream,4,1024,5,0,13.2589,14.2428,14.8702,11.3,501,Intel-1550,02,0.028428742514970063,0.04937564870259481,1.7368214115202065,0.43420535288005163,0.031593678297955965,1.1113287294124707,0.22124634872840304,False
4-omp-stream,4,1152,5,0,17.4604,18.0326,18.0656,3.4,500,Intel-1550,02,0.0360652,0.0713782,1.9791433293035947,0.4947858323258987,0.041117798059063994,1.1400962162711976,0.24273220322428363,False
4-omp-stream,4,1280,5,0,22.802,22.8663,22.967,0.7,500,Intel-1550,02,0.0457326,0.0977584,2.1376086205463936,0.5344021551365984,0.05275739323256978,1.153605813633377,0.2560482985959419,False
4-omp-stream-omp,4,512,5,0,3.0056,3.1855,3.477,14.8,501,Intel-1550,02,0.006358283433133733,0.006877245508982036,1.0816198398995447,0.27040495997488617,0.0064589327320467085,1.015829633889625,0.24990660919540228,False
4-omp-stream-omp,4,640,5,0,4.1381,4.428,4.6519,11.6,500,Intel-1550,02,0.008856,0.013308,1.5027100271002711,0.3756775067750678,0.008410800678751421,0.9497290739330874,0.36615668161833276,False
4-omp-stream-omp,4,768,5,0,6.8166,7.1908,7.6269,11.3,501,Intel-1550,02,0.014352894211576848,0.021720359281437125,1.5133086721922455,0.3783271680480614,0.014475670433896722,1.0085541090535486,0.3488744346765588,False
4-omp-stream-omp,4,896,5,0,8.3017,8.9716,9.7888,16.6,501,Intel-1550,02,0.01790738522954092,0.03371516966067865,1.88275224040305,0.4706880601007625,0.017489073517878248,0.9766402684534533,0.4359442037846913,False
4-omp-stream-omp,4,1024,5,0,11.2539,11.8192,12.268,8.6,501,Intel-1550,02,0.02359121756487026,0.04937564870259481,2.092967375118451,0.5232418437796128,0.021802947370933284,0.9241976303673324,0.5232418437796128,False
4-omp-stream-omp,4,1152,5,0,15.371,15.909,16.0643,4.4,500,Intel-1550,02,0.031818,0.0713782,2.2433276761581498,0.5608319190395374,0.02774627448892444,0.8720307526847835,0.5608319190395374,False
4-omp-stream-omp,4,1280,5,0,20.6056,20.8765,21.0816,2.3,500,Intel-1550,02,0.041753,0.0977584,2.3413503221325414,0.5853375805331353,0.03559770075779594,0.8525782759992322,0.5853375805331353,False
4-omp-stream-omp-p2p,4,512,5,0,1.9176,1.9815,2.0158,5.0,501,Intel-1550,02,0.0039550898203592815,0.006877245508982036,1.7388342165026494,0.43470855412566234,0.0036109785134445693,0.9129953243682711,0.43470855412566234,False
4-omp-stream-omp-p2p,4,640,5,0,3.0816,3.2747,3.349,8.2,500,Intel-1550,02,0.0065494,0.013308,2.031941857269368,0.507985464317342,0.005404878668024021,0.8252479109573427,0.507985464317342,False
4-omp-stream-omp-p2p,4,768,5,0,4.604,4.6806,4.8641,5.6,501,Intel-1550,02,0.009342514970059881,0.021720359281437125,2.32489424432765,0.5812235610819125,0.007870105116130982,0.8423968429649237,0.5812235610819125,False
4-omp-stream-omp-p2p,4,896,5,0,6.8445,7.054,7.5989,10.7,501,Intel-1550,02,0.014079840319361278,0.03371516966067865,2.394570456478594,0.5986426141196485,0.011491365918548518,0.8161574036281269,0.5986426141196485,False
4-omp-stream-omp-p2p,4,1024,5,0,9.4845,10.0712,10.3506,8.6,501,Intel-1550,02,0.020102195608782434,0.04937564870259481,2.456231630788784,0.614057907697196,0.016116861965682912,0.8017463504654003,0.614057907697196,True
